profile_id,site_id,latitude,longitude,spatial_confidence,corpus,document_id,title,doi,publication_year,profile_label,author_soil_type_raw,author_profile_formula_raw,soil_classification,classification_system,land_use,notes,evidence_text,evidence_path
profile:coordinate_first_label:8ae1a071d169251939ad,site:pochvovedenie:Pochved2110008Nikitin:text:raw:strict:l:3,76.295556,68.148611,reported,pochvovedenie,pochvovedenie:Pochved2110008Nikitin,БИОЛОГИЧЕСКАЯ АКТИВНОСТЬ ПОЧВ В УСЛОВИЯХ ПОКРОВНОГО,,2021,LG-15-17,,,,,,Explicit profile/pit label within 180 characters of an author-reported coordinate.,"{""spatial_linkage"": ""coordinate_local_explicit_profile_label"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2110008Nikitin:text:raw:strict:l:3"", ""label_distance_characters"": 203}
ая Гавань, разрез LG-12-14, 76.29750° N, 68.153889° E, пелозем гумусовый криотурбированный остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Humic, Turbic)); Д – Ледяная Гавань, разрез LG-15-17; 76.295556° N, 68.148611° E, пелозем гумусовый перегнойный остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Humic Turbic)); Е – Рус- ская Гавань, разрез RG-1-3, 76.1911° N, 62.67194° E, криозем глееватый скелетный (Skeletic Oxyaquic Cryosols (Loam- ic, Humic));",Pochved2110008Nikitin.txt
profile:coordinate_first_label:9b764886011e0a620f59,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:3,65.63333333333334,49.36666666666667,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,25,,,,,,Explicit profile/pit label within 180 characters of an author-reported coordinate.,"{""spatial_linkage"": ""coordinate_local_explicit_profile_label"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:3"", ""label_distance_characters"": 146}
льных отложениях, подстилаемых моренными суглинками), Albic Podzols, 65°23′ N, 50°47′ E Е 3–14 4.2 3.2 0.91 1.3 90.3 1.30 4.09 0.24 0.47 0.80 – 6 Разрез 25. Торфяно-подзол глееватый (на флювиогляциальных отложениях), Gleyic Histic Podzols, 65°38′ N, 49°22′ E Eg 15–29 4.1 3.2 0.14 0.3 94.2 0.50 3.26 0.20 0.59 0.54 – 2 Разрез 27-Ж. Светлозем иллювиально-железистый (на пылеватых суглинках), Albic Luvisols [5] E 10–18 4.3 3.1 – – 74.8 2.86 10.54 0.75 0.58 1.98 1.57 14 Разрез 1. Глееподзолистая почва с микропрофилем подзола (сильноопесчаненные моренные суглинки), Stagnic Cutan",Pochved2102015Vanchikova.txt
profile:coordinate_first_label:a04b01910fec68d3d626,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:6,63.95,52.2,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,3-Ж,,,,,,Explicit profile/pit label within 180 characters of an author-reported coordinate.,"{""spatial_linkage"": ""coordinate_local_explicit_profile_label"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2102015Vanchikova:text:raw:degree_decimal_minutes:7"", ""label_distance_characters"": 179}
левролитовых сланцев), Albic Podzols, 63°57′ N, 52°12′ E E 4–10 3.9 2.8 0.36 0.82 86.6 1.94 5.92 0.27 0.96 1.44 0.81 5 E 10–15 4.2 3.1 – 0.54 85.0 2.24 6.97 0.30 1.05 1.73 0.09 5 Разрез 3-Ж. Подзол иллювиально-гумусово-железистый (на элювии алевролитовых сланцев), Albic Podzols, 63°57′ N, 52°12′ E [4] Е 8–16 4.1 2.8 – 1.63 81.8 1.81 8.60 0.12 0.21 1.68 0.75 8 Разрез 29-Ж. Светлозем иллювиально-железистый (на пылеватых суглинках), Albic Luvisols [4] E 4–11 4.3 3.1 – – 80.5 2.17 8.92 0.65 0.37 1.9 1.8 11 Разрез 4. Глееподзолистая (на сильноопесчаненных моренных суглинках), Stagnic Albeluvisols (Siltic), 65°28′ N, 49°32′ E ELg 6–16 4.2 3.2 0.47 1.0 85.2 2.56 6.78 0.304 0.8",Pochved2102015Vanchikova.txt
profile:coordinate_first_label:aab8fe191f7f03fe8ee9,site:pochvovedenie:Pochved2110008Nikitin:text:raw:strict:l:2,76.29833,68.153056,reported,pochvovedenie,pochvovedenie:Pochved2110008Nikitin,БИОЛОГИЧЕСКАЯ АКТИВНОСТЬ ПОЧВ В УСЛОВИЯХ ПОКРОВНОГО,,2021,LG-11,,,,,,Explicit profile/pit label within 180 characters of an author-reported coordinate.,"{""spatial_linkage"": ""coordinate_local_explicit_profile_label"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2110008Nikitin:text:raw:strict:l:2"", ""label_distance_characters"": 206}
ic)); Б – мыс Желания, разрез CJ-24-25, 76.95493° N, 68.46068° E, петрозем криотурбированный остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Protic, Turbic)); В – Ледяная Гавань, разрез LG-11, 76.29833° N, 68.153056° E, карбопетрозем очень сильноскелетный (Calcaric Hyperskeletic Leptosol (Loamic)); Г – Ледяная Гавань, разрез LG-12-14, 76.29750° N, 68.153889° E, пелозем гумусовый криотурбированный остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Hum",Pochved2110008Nikitin.txt
profile:coordinate_first_label:bcd022ecab8404f2320a,site:pochvovedenie:Pochved2105014Okoneshnikova:text:raw:ru_abbr:dms:1,63.12425,139.09444444444446,reported,pochvovedenie,pochvovedenie:Pochved2105014Okoneshnikova,ПОЧВЫ ВЫСОТНЫХ ПОЯСОВ ХРЕБТА СУНТАР-ХАЯТА:,,2021,8,,,,,,Explicit profile/pit label within 180 characters of an author-reported coordinate.,"{""spatial_linkage"": ""coordinate_local_explicit_profile_label"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2105014Okoneshnikova:text:raw:ru_abbr:dms:1"", ""label_distance_characters"": 229}
ьцового пояса. На склоне юго-за- падной экспозиции горы “Домохотова” с укло- ном до 30° в подгольцово-кустарниковом поясе преобладают литоземы грубогумусовые, в соот- ветствии с WRB Skeletic Leptosol (Humic) (1486 м над ур. м.). Разрез 8н (63°07′27.3″ с. ш.; 139°05′40.0″ в. д.) вскрыт под зарослями мохово-лишайникового кедрового стланика (рис. 2). Высота кедрового стланика (Pinus pumila) достигает 1–1.5 м (покры- тие 80%). По периферии зарослей кедрового стланика встречаются единичные кусты ивы си- зой (Salix glauca). Мхи занимают менее 5% покры- тия (средняя высота 1.2–2 см), лишайники – 1",Pochved2105014Okoneshnikova.txt
profile:coordinate_first_label:e1a9bdd2b7005c24c0b6,site:pochvovedenie:Pochved2112004Desyatkin:text:raw:dms:l:0,71.27944444444444,114.47722222222222,reported,pochvovedenie,pochvovedenie:Pochved2112004Desyatkin,КРИОЗЕМЫ И ПАЛЕВЫЕ СЛАБОДИФФЕРЕНЦИРОВАННЫЕ ПОЧВЫ,,2021,Р-18,,,,,,Explicit profile/pit label within 180 characters of an author-reported coordinate.,"{""spatial_linkage"": ""coordinate_local_explicit_profile_label"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2112004Desyatkin:text:raw:dms:l:0"", ""label_distance_characters"": 189}
  1425 варя –35.1°С, среднегодовое количество осадков 130–230 мм [17]. Ключевые участки находятся в зоне сплошного распространения многолетней мерзлоты в тундре и лиственничном редколесье. Разрез Р-18.12.А (коор- динаты 71°16′ 46″ N, 114°28′38″ E) заложен в дриа- дово-пушицевой моховой тундре. Исследованный профиль расположен на участке со слабоволни- стым микрорельефом, на вершине берегового ува- ла левобережья р. Маят. Последовательность гори- зонтов в профиле: О (0–7 см) – моховой очес и свежий опа",Pochved2112004Desyatkin.txt
profile:coordinate_first_label:e94835978f3d4f399255,site:pochvovedenie:Pochved2112004Desyatkin:text:raw:dms:l:2,69.75083333333333,154.96444444444444,reported,pochvovedenie,pochvovedenie:Pochved2112004Desyatkin,КРИОЗЕМЫ И ПАЛЕВЫЕ СЛАБОДИФФЕРЕНЦИРОВАННЫЕ ПОЧВЫ,,2021,Р-31,,,,,,Explicit profile/pit label within 180 characters of an author-reported coordinate.,"{""spatial_linkage"": ""coordinate_local_explicit_profile_label"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2112004Desyatkin:text:raw:dms:l:2"", ""label_distance_characters"": 189}
ного протаивания достигает 50–70 см. Сред- немесячная температура июля составляет +13.4°С, января –37.3°С, среднегодовое количество осад- ков 209–275 мм (данные по Среднеколымску) [13–15]. Разрез Р-31.08.Al (координаты: 69°45′03″ N, 154°57′52″ E) заложен на территории с выражен- ным бугорковатым микрорельефом, в злаково- кустарничково-зеленомошной тундре. Профиль расположен в предгорном районе (местность Ки- силях-Тас), на левом берегу р. Алазеи у подножия увала, переходящего в надпойменную террасу. ",Pochved2112004Desyatkin.txt
profile:direct:1af90a165bfd2f2fcf98,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:6,63.95,52.2,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,37-Ж,,,Подзол,Russian/national term (unverified),,Direct profile-label-to-coordinate link in one source fragment.,"{""spatial_linkage"": ""direct_profile_coordinate_label"", ""profile_candidate_ids"": [""pochvovedenie:Pochved2102015Vanchikova:text:raw:p:soil:10""]}
олисто-глеевая почва (на флювиогляциальных отложениях), Stagnic Histic Albeluvisols, 65°25′ N, 50°51′ E ELg 17–24 4.0 3.1 1.56 2.4 74.7 3.77 11.89 0.27 1.22 1.42 – 16 Разрез 37-Ж. Подзол иллювиально-гумусово-железистый (на элювии алевролитовых сланцев), Albic Podzols, 63°57′ N, 52°12′ E E 4–10 3.9 2.8 0.36 0.82 86.6 1.94 5.92 0.27 0.96 1.44 0.81 5 E 10–15 4.2 3.1 – 0.54 85.0 2.24 6.97 0.30 1.05 1.73 0.0",Pochved2102015Vanchikova.txt
profile:direct:1edd0b9b40ecebd5086f,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:11,68.31666666666666,59.516666666666666,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,20,,,Fluvisol; глеевая,Russian/national term (unverified); WRB,,Direct profile-label-to-coordinate link in one source fragment.,"{""spatial_linkage"": ""direct_profile_coordinate_label"", ""profile_candidate_ids"": [""pochvovedenie:Pochved2102015Vanchikova:text:raw:p:soil:15"", ""pochvovedenie:Pochved2102015Vanchikova:text:raw:p:soil:16""]}
еватая мерзлотная почва (морские отложения), Reductaquic Umbric Cryosols, 68°21′ N, 59°28′ E AY 6–22 4.8 3.1 0.40 – 75.3 3.85 10.54 0.80 1.25 1.78 – 18 Разрез 20. Маршевая дерново-глеевая (морские отложения), Tidalic Fluvisol (Arenic, Ochric, Epiprotosalic), 68°19′ N, 59°31′ E [16] ACao,g 19–30 3.6 3.3 0.53 0.5 82.0 1.75 9.65 0.68 1.10 1.46 0.57 8  ПОЧВОВЕДЕНИЕ   № 2   2021 ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬН
---
жения), Reductaquic Umbric Cryosols, 68°21′ N, 59°28′ E AY 6–22 4.8 3.1 0.40 – 75.3 3.85 10.54 0.80 1.25 1.78 – 18 Разрез 20. Маршевая дерново-глеевая (морские отложения), Tidalic Fluvisol (Arenic, Ochric, Epiprotosalic), 68°19′ N, 59°31′ E [16] ACao,g 19–30 3.6 3.3 0.53 0.5 82.0 1.75 9.65 0.68 1.10 1.46 0.57 8  ПОЧВОВЕДЕНИЕ   № 2   2021 ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ 187 Таблица 2. Массовая д",Pochved2102015Vanchikova.txt
profile:direct:867f39a27df1da6a02f7,site:pochvovedenie:Pochved2110008Nikitin:text:raw:strict:l:5,76.1925,62.72722,reported,pochvovedenie,pochvovedenie:Pochved2110008Nikitin,БИОЛОГИЧЕСКАЯ АКТИВНОСТЬ ПОЧВ В УСЛОВИЯХ ПОКРОВНОГО,,2021,RG-4,"петрозем (Skeletic Leptosol (Loamic, Protic))",,Leptosol; мерзлотный,Russian/national term (unverified); WRB,,Direct profile-label-to-coordinate link in one source fragment.,"{""spatial_linkage"": ""direct_profile_coordinate_label"", ""profile_candidate_ids"": [""pochvovedenie:Pochved2110008Nikitin:text:raw:p:soil:7"", ""pochvovedenie:Pochved2110008Nikitin:text:raw:p:soil:8""]}
, 76.1911° N, 62.67194° E, криозем глееватый скелетный (Skeletic Oxyaquic Cryosols (Loam- ic, Humic)); Ж – Русская Гавань, разрез RG-4, 76.1925° N, 62.72722° E, петрозем (Skeletic Leptosol (Loamic, Protic)); З – Русская Гавань, разрез RG-5-6, 76.19194° N, 62.73944° E, карбопетрозем гумусовый мерзлотный сильноскелет- ный (Calcaric Hyperskeletic Leptosol (Loamic, Humic)); И – Русская Гавань, разрез RG-7, 76
---
я Гавань, разрез RG-4, 76.1925° N, 62.72722° E, петрозем (Skeletic Leptosol (Loamic, Protic)); З – Русская Гавань, разрез RG-5-6, 76.19194° N, 62.73944° E, карбопетрозем гумусовый мерзлотный сильноскелет- ный (Calcaric Hyperskeletic Leptosol (Loamic, Humic)); И – Русская Гавань, разрез RG-7, 76.18833° N, 62.76055° E, пелозем остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Humic));",Pochved2110008Nikitin.txt
profile:direct:8ae1a071d169251939ad,site:pochvovedenie:Pochved2110008Nikitin:text:raw:strict:l:3,76.295556,68.148611,reported,pochvovedenie,pochvovedenie:Pochved2110008Nikitin,БИОЛОГИЧЕСКАЯ АКТИВНОСТЬ ПОЧВ В УСЛОВИЯХ ПОКРОВНОГО,,2021,LG-15-17,"пелозем гумусовый перегнойный остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Humic Turbic))",,Leptosol,WRB,,Direct profile-label-to-coordinate link in one source fragment.,"{""spatial_linkage"": ""direct_profile_coordinate_label"", ""profile_candidate_ids"": [""pochvovedenie:Pochved2110008Nikitin:text:raw:p:soil:5""]}
l (Loamic, Humic, Turbic)); Д – Ледяная Гавань, разрез LG-15-17; 76.295556° N, 68.148611° E, пелозем гумусовый перегнойный остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Humic Turbic)); Е – Рус- ская Гавань, разрез RG-1-3, 76.1911° N, 62.67194° E, криозем глееватый скелетный (Skeletic Oxyaquic Cryosols (Loam- ic, Humic)); Ж – Русская Гавань, разрез RG-4, 76.1925° N, 62.72722° E",Pochved2110008Nikitin.txt
profile:direct:903d3e9ff142f332738c,site:pochvovedenie:Pochved2110008Nikitin:text:raw:strict:l:6,76.19194,62.73944,reported,pochvovedenie,pochvovedenie:Pochved2110008Nikitin,БИОЛОГИЧЕСКАЯ АКТИВНОСТЬ ПОЧВ В УСЛОВИЯХ ПОКРОВНОГО,,2021,RG-5-6,"карбопетрозем гумусовый мерзлотный сильноскелет- ный (Calcaric Hyperskeletic Leptosol (Loamic, Humic))",,Leptosol,WRB,,Direct profile-label-to-coordinate link in one source fragment.,"{""spatial_linkage"": ""direct_profile_coordinate_label"", ""profile_candidate_ids"": [""pochvovedenie:Pochved2110008Nikitin:text:raw:p:soil:9""]}
зем (Skeletic Leptosol (Loamic, Protic)); З – Русская Гавань, разрез RG-5-6, 76.19194° N, 62.73944° E, карбопетрозем гумусовый мерзлотный сильноскелет- ный (Calcaric Hyperskeletic Leptosol (Loamic, Humic)); И – Русская Гавань, разрез RG-7, 76.18833° N, 62.76055° E, пелозем остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Humic)); К – Бухта Благопо- лучия, разрез BB-8, 75.62361° N",Pochved2110008Nikitin.txt
profile:direct:a347860f2d2a7831c6e2,site:pochvovedenie:Pochved2110008Nikitin:text:raw:strict:l:12,76.2975,68.153889,reported,pochvovedenie,pochvovedenie:Pochved2110008Nikitin,БИОЛОГИЧЕСКАЯ АКТИВНОСТЬ ПОЧВ В УСЛОВИЯХ ПОКРОВНОГО,,2021,LG-12-14,"пелозем гумусовый криотурбированный остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Humic, Turbic))",,Leptosol,WRB,,Direct profile-label-to-coordinate link in one source fragment.,"{""spatial_linkage"": ""direct_profile_coordinate_label"", ""profile_candidate_ids"": [""pochvovedenie:Pochved2110008Nikitin:text:raw:p:soil:4""]}
ic Leptosol (Loamic)); Г – Ледяная Гавань, разрез LG-12-14, 76.29750° N, 68.153889° E, пелозем гумусовый криотурбированный остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Humic, Turbic)); Д – Ледяная Гавань, разрез LG-15-17; 76.295556° N, 68.148611° E, пелозем гумусовый перегнойный остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Humic Turbic)); Е – Рус",Pochved2110008Nikitin.txt
profile:direct:aab8fe191f7f03fe8ee9,site:pochvovedenie:Pochved2110008Nikitin:text:raw:strict:l:2,76.29833,68.153056,reported,pochvovedenie,pochvovedenie:Pochved2110008Nikitin,БИОЛОГИЧЕСКАЯ АКТИВНОСТЬ ПОЧВ В УСЛОВИЯХ ПОКРОВНОГО,,2021,LG-11,карбопетрозем очень сильноскелетный (Calcaric Hyperskeletic Leptosol (Loamic)),,Leptosol,WRB,,Direct profile-label-to-coordinate link in one source fragment.,"{""spatial_linkage"": ""direct_profile_coordinate_label"", ""profile_candidate_ids"": [""pochvovedenie:Pochved2110008Nikitin:text:raw:p:soil:3""]}
ный (Calcaric Skeletic Leptosol (Loamic, Protic, Turbic)); В – Ледяная Гавань, разрез LG-11, 76.29833° N, 68.153056° E, карбопетрозем очень сильноскелетный (Calcaric Hyperskeletic Leptosol (Loamic)); Г – Ледяная Гавань, разрез LG-12-14, 76.29750° N, 68.153889° E, пелозем гумусовый криотурбированный остаточно-карбонатный сильноскелетный (Calcaric Skeletic Leptosol (Loamic, Humic, Turbic)); Д – Ледяная Гава",Pochved2110008Nikitin.txt
profile:explicit_pit:28e6e8c4b3ab157ce0c0,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:4,65.4,49.416666666666664,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,1,,,,,,Explicit pit label and author-reported coordinate in one source phrase.,"{""spatial_linkage"": ""explicit_labeled_pit_coordinate"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:4""}
Разрез 1. Глееподзолистая почва с микропрофилем подзола (сильноопесчаненные моренные суглинки),
Stagnic Cutanic Albeluvisols (Siltic), 65°24′ N, 49°25′ E
EL[e-hf]g
5–20
3.8
2.9
–
0.8
–
–
–
–
–
–
–
8
Разрез 44. Торфяно-подзолисто-глеевая почва (на флювиогляциал",Pochved2102015Vanchikova.txt
profile:explicit_pit:342ab81ca303cb74d06e,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:8,65.46666666666667,49.53333333333333,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,4,,,,,,Explicit pit label and author-reported coordinate in one source phrase.,"{""spatial_linkage"": ""explicit_labeled_pit_coordinate"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:8""}
Разрез 4. Глееподзолистая (на сильноопесчаненных моренных суглинках), Stagnic Albeluvisols (Siltic), 65°28′ N, 49°32′ E
ELg
6–16
4.2
3.2
0.47
1.0
85.2
2.56
6.78
0.304
0.87
1.19
–
13
Разрез 56. Торфяно-карболитозем потечно-гумусовый (на элювии известняков), His",Pochved2102015Vanchikova.txt
profile:explicit_pit:388f09edc981675ee96f,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:10,68.35,59.46666666666667,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,17,,,глееватая; мерзлотная,Russian/national term (unverified),,Explicit pit label and author-reported coordinate in one source phrase.,"{""spatial_linkage"": ""explicit_labeled_pit_coordinate"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:10""}
Разрез 17. Серогумусовая глееватая мерзлотная почва (морские отложения), Reductaquic Umbric Cryosols, 68°21′ N, 59°28′ E
AY
6–22
4.8
3.1
0.40
–
75.3
3.85
10.54
0.80
1.25
1.78
–
18
Разрез 20. Маршевая дерново-глеевая (морские отложения), Tidalic Fluvisol (Areni",Pochved2102015Vanchikova.txt
profile:explicit_pit:601f43551dde7fcf66dd,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:5,65.41666666666667,50.85,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,44,,,глеевая,Russian/national term (unverified),,Explicit pit label and author-reported coordinate in one source phrase.,"{""spatial_linkage"": ""explicit_labeled_pit_coordinate"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:5""}
Разрез 44. Торфяно-подзолисто-глеевая почва (на флювиогляциальных отложениях), Stagnic Histic Albeluvisols, 65°25′ N, 50°51′ E
ELg
17–24
4.0
3.1
1.56
2.4
74.7
3.77
11.89
0.27
1.22
1.42
–
16
Разрез 37-Ж. Подзол иллювиально-гумусово-железистый (на элювии алеврол",Pochved2102015Vanchikova.txt
profile:explicit_pit:6405d674723241107258,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:1,65.36666666666666,49.38333333333333,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,3,,,Подзол,Russian/national term (unverified),,Explicit pit label and author-reported coordinate in one source phrase.,"{""spatial_linkage"": ""explicit_labeled_pit_coordinate"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:1""}
Разрез 3. Подзол иллювиально-гумусово-железистый
(на флювиогляциальных отложениях, подстилаемых моренными суглинками), Albic Podzols, 65°22′ N, 49°23′ E
Е
7–13
4.1
3.2
0.50
0.8
88.4
1.52
5.24
0.35
0.86
1.07
–
7
Разрез 57. Подзол иллювиально-гумусово-железистый",Pochved2102015Vanchikova.txt
profile:explicit_pit:6b8d571af16750bf5e84,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:0,61.68333333333333,54.88333333333333,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,21-Ж,,,Подзол,Russian/national term (unverified),,Explicit pit label and author-reported coordinate in one source phrase.,"{""spatial_linkage"": ""explicit_labeled_pit_coordinate"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:0""}
Разрез 21-Ж. Подзол иллювиально-гумусово-железистый (на элювии алевролитовых сланцев), Albic Podzols, 61°41′ N, 54°53′ E [3–5]
Е
4–16
4.4
3.3
4–
–
86.2
1.93
6.26
0.26
0.33
1.45
1.08
6
Разрез 3. Подзол иллювиально-гумусово-железистый
(на флювиогляциальных отлож",Pochved2102015Vanchikova.txt
profile:explicit_pit:7345e34eb1feb099ecaa,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:2,65.38333333333334,50.78333333333333,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,57,,,,,,Explicit pit label and author-reported coordinate in one source phrase.,"{""spatial_linkage"": ""explicit_labeled_pit_coordinate"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:2""}
Разрез 57. Подзол иллювиально-гумусово-железистый
(на флювиогляциальных отложениях, подстилаемых моренными суглинками), Albic Podzols, 65°23′ N, 50°47′ E
Е
3–14
4.2
3.2
0.91
1.3
90.3
1.30
4.09
0.24
0.47
0.80
–
6
Разрез 25. Торфяно-подзол глееватый (на флювиогл",Pochved2102015Vanchikova.txt
profile:explicit_pit:7b801cd65b2bd5dbeb2d,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:9,65.38333333333334,50.8,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,56,,,,,,Explicit pit label and author-reported coordinate in one source phrase.,"{""spatial_linkage"": ""explicit_labeled_pit_coordinate"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:9""}
Разрез 56. Торфяно-карболитозем потечно-гумусовый (на элювии известняков), Histic Calcaric Leptosols Humic, 65°23′ N, 50°48′ E
ELg
14–25
4.1
3.1
0.87
0.6
87.4
1.30
6.55
0.48
0.58
1.39
–
4
Разрез 17. Серогумусовая глееватая мерзлотная почва (морские отложения),",Pochved2102015Vanchikova.txt
profile:explicit_pit:9b764886011e0a620f59,site:pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:3,65.63333333333334,49.36666666666667,reported,pochvovedenie,pochvovedenie:Pochved2102015Vanchikova,"ИССЛЕДОВАНИЕ КИСЛОТНОСТИ СИЛЬНОКИСЛЫХ ПОЧВ рНKCl < 3.3,",,2021,25,,,Торфяно; глееватый; подзол,Russian/national term (unverified),,Explicit pit label and author-reported coordinate in one source phrase.,"{""spatial_linkage"": ""explicit_labeled_pit_coordinate"", ""coordinate_candidate_id"": ""pochvovedenie:Pochved2102015Vanchikova:text:raw:ru_abbr:dms:3""}
Разрез 25. Торфяно-подзол глееватый (на флювиогляциальных отложениях), Gleyic Histic Podzols, 65°38′ N, 49°22′ E
Eg
15–29
4.1
3.2
0.14
0.3
94.2
0.50
3.26
0.20
0.59
0.54
–
2
Разрез 27-Ж. Светлозем иллювиально-железистый (на пылеватых суглинках), Albic Luvisols ",Pochved2102015Vanchikova.txt
